dim1,dim2,label
-27.677542,-12.900805,0
-52.638786,4.4072075,0
52.66289,-6.540093,0
-39.004704,-18.903238,0
-43.94896,40.9952,0
38.093243,-12.8605795,0
16.131819,-2.2199438,0
29.52519,-42.962852,0
-37.648033,31.157906,0
-50.929863,-20.47708,0
22.892921,-19.889143,0
-8.620334,-9.637545,0
-29.087973,36.59342,0
5.5006638,0.1817856,0
-48.187737,20.244884,0
-32.457462,32.559376,0
-44.762,43.27577,0
-76.1777,-8.722806,0
24.15186,-46.544983,0
39.54391,-20.660301,0
-76.63033,-11.200566,0
-14.661128,33.678772,0
-49.128826,-21.551348,0
-17.937979,35.404892,0
-7.0921035,-16.65494,0
-20.197836,42.304886,0
-17.855677,-36.01416,0
50.508896,-6.264006,0
-32.829884,32.32468,0
15.882259,59.29763,0
-26.42433,51.018646,0
-39.24629,46.711018,0
56.1681,18.68247,0
-76.31211,-7.6650066,0
-20.70309,-24.096992,0
-4.4068375,-31.597744,0
38.935707,-23.324049,0
-33.296795,-0.9249341,0
13.111248,-37.939568,0
-42.189274,-16.858171,0
-68.00836,-20.75025,0
-12.317411,-35.14308,0
-12.983994,35.297863,0
-47.02965,36.38597,0
-28.173996,50.486332,0
0.22384408,-1.7539154,0
-40.177994,34.962925,0
-37.60676,49.045063,0
31.286774,-15.349081,0
-27.642738,-9.91792,0
-77.10083,-12.599448,0
30.950457,-19.189264,0
15.639885,9.758394,0
48.67354,-5.6088595,0
-9.257647,-33.461277,0
-34.134846,44.586727,0
-31.334959,7.742927,0
-17.836473,29.468018,0
-53.008953,0.89542645,0
-2.8648407,-25.406189,0
-75.462036,-6.864443,0
30.223536,-2.9603226,0
-34.84473,49.17028,0
-54.760117,-24.50142,0
-18.920797,-42.251007,0
48.361374,-11.899548,0
-22.495226,14.2161665,0
21.399187,-21.374954,0
-20.518341,-27.670778,0
9.315218,-30.097004,0
21.154074,2.5984333,0
-1.2788641,-6.532866,0
-31.517776,1.8378681,0
-31.497662,12.306799,0
-32.173084,1.6376934,0
5.2798214,-18.969204,0
-34.196003,22.10393,0
51.20416,12.804529,0
3.2287512,-32.6008,0
-61.531853,-11.262021,0
-59.626232,-7.462406,0
17.402779,-17.125353,0
-41.530594,16.10503,0
33.558712,-21.489332,0
30.487211,-41.62689,0
-31.895199,-0.7875877,0
-53.52282,3.3246303,0
-44.079967,-1.0447518,0
-9.2026,28.250126,0
-38.219044,17.359991,0
-45.06922,0.32530728,0
-33.037273,40.256332,0
-20.447922,6.132871,0
-7.4214015,-1.4066646,0
-26.732708,39.561184,0
-36.089706,6.01384,0
-18.971218,7.510559,0
-1.1710075,5.9051056,0
32.733013,8.766691,0
-0.041935124,-6.900475,0
50.137623,-11.550968,0
-51.402985,-1.7965212,0
-2.5535636,41.231987,0
-33.851185,26.981983,0
-66.29074,-19.30836,0
-62.381477,-24.296705,0
-3.101828,-33.207886,0
-45.818905,42.02311,0
16.545824,-42.02536,0
0.88210446,-14.100579,0
58.557472,13.367299,0
16.242485,-23.203623,0
40.127472,8.801775,0
-60.15234,-6.0379934,0
-45.60822,9.525368,0
-25.08867,-0.4208647,0
-7.8106546,-18.46016,0
-53.606277,-1.8985173,0
-29.630129,47.457424,0
8.696673,-36.505547,0
-12.43648,-28.777273,0
16.16679,5.9016085,0
-10.041858,14.830055,0
-27.644697,-11.948335,0
36.805237,-12.591919,0
-48.65782,-25.315922,0
-28.652029,13.227253,0
40.05047,-26.716879,0
-27.033312,37.225838,0
-40.331417,47.391567,0
-8.321219,-33.7745,0
9.833337,-10.195932,0
30.90482,-19.739384,0
-25.188091,50.634388,0
-17.56734,-18.247126,0
-19.330692,-27.72421,0
-42.094673,-24.58598,0
-39.116722,46.628136,0
-12.311301,-34.250355,0
-28.556847,-16.479328,0
-7.5761657,7.1441603,0
-24.445272,-40.338448,0
-55.792393,-8.284163,0
-33.78234,21.734432,0
-39.75821,-21.81708,0
38.12296,-13.116398,0
-35.38644,11.3455715,0
-59.865578,-12.473976,0
27.034676,-45.30772,0
-52.12413,3.9535415,0
-45.27968,36.010605,0
-36.276928,33.385544,0
-19.09176,2.7967734,0
-34.35707,-2.0237525,0
-18.270586,-19.366215,0
-17.211262,-8.503428,0
-24.440325,-1.0609225,0
-42.651367,-12.699539,0
-27.476887,13.082769,0
-62.09875,-22.856747,0
7.613508,-40.26432,0
34.57887,10.303567,0
-33.963318,48.92025,0
31.562195,-2.4313197,0
-76.74872,-8.522219,0
12.726411,-24.926369,0
-19.65369,-30.441381,0
33.99678,11.374808,0
-29.521534,5.231788,0
5.218395,-0.5033065,0
-44.743652,8.447074,0
-9.444202,5.8511305,0
-34.27308,-12.26801,0
-58.06652,-26.852484,0
-55.547306,-29.217716,0
33.836315,-0.10433048,0
-38.800568,10.68869,0
12.769788,-3.0753787,0
-44.235493,35.894966,0
-5.057024,-38.787308,0
6.769711,1.0626752,0
45.54711,4.647197,0
-9.869677,48.021137,0
-14.45539,50.058422,0
35.988087,-24.266567,0
-16.815065,36.27312,0
-31.316229,-9.422932,0
38.3004,-13.131308,0
-35.93019,-20.245884,0
-8.131255,-16.989452,0
12.3427725,-18.721075,0
11.693752,-19.54553,0
-4.2771306,-24.105839,0
35.516582,-26.576073,0
-55.194515,-9.37711,0
18.315794,-21.731443,0
50.656017,-7.606948,0
-15.796144,6.435632,0
-43.419605,-0.010793696,0
-31.610554,8.238751,0
-51.15221,-24.868233,0
-37.185413,31.761446,0
26.486761,-45.054245,0
-25.541153,50.83452,0
40.30111,-26.815544,0
-17.110905,7.4334793,0
-16.921518,-21.700912,0
-47.77324,4.3077602,0
-39.65439,35.047276,0
53.78474,-0.18086153,0
-45.749058,43.549496,0
32.79843,-20.372633,0
41.06899,-20.231926,0
-27.25994,-37.857975,0
-30.42253,-0.8477912,0
13.530673,-40.53125,0
-33.249718,26.683992,0
-38.370304,48.295025,0
-75.462036,-6.864443,0
-51.365807,-10.344441,0
-49.61571,7.120835,0
-20.357304,29.61596,0
-53.639328,-22.786623,0
21.55667,-13.664788,0
-26.210993,51.041817,0
13.567279,-40.741074,0
19.279278,2.3265378,0
-5.639869,-16.711203,0
-24.937517,-39.95111,0
-36.32966,32.033295,0
-26.747837,-31.152147,0
3.396761,-30.24781,0
17.658907,-35.62815,0
16.544945,-42.025383,0
11.474189,-9.326673,0
-14.385083,-3.3097632,0
-45.217495,38.906845,0
24.703531,-46.28453,0
-35.140404,34.92315,0
15.793264,-24.796743,0
-35.300312,33.900784,0
-48.19988,8.912819,0
51.14291,9.637224,0
41.718307,6.9814215,0
-27.397526,-25.243782,0
-45.576,-18.051405,0
-29.783934,36.74655,0
-22.96943,-39.732277,0
50.23136,-2.799619,0
-16.575645,-18.20658,0
-20.674591,35.167286,0
51.464397,-10.54546,0
-10.1397705,-6.9526486,0
34.016106,-0.49737424,0
-27.424131,-12.366721,0
-26.463242,-24.94401,0
36.41277,3.0372834,0
-14.602276,-33.028893,0
-24.56634,5.471283,0
0.38281038,-29.404213,0
-17.64204,-22.9419,0
31.536825,-19.00895,0
-19.987598,46.764034,0
-17.86718,6.5768695,0
48.81208,9.324827,0
-36.380062,9.997125,0
-47.096714,9.249042,0
9.8356905,-9.669196,0
-28.77909,-1.9186897,0
20.713846,3.0741765,0
-27.06217,39.558655,0
13.918695,-22.960558,0
-21.57902,-41.93804,0
-21.851503,-9.050461,0
-48.55781,3.3985903,0
-22.645418,-41.70493,0
-10.707262,-6.811656,0
44.325226,-13.935693,0
-21.54025,1.6541713,0
-35.086983,32.340847,0
-8.309302,-29.380255,0
-4.392303,-37.924706,0
-48.02313,-19.999983,0
-28.097605,0.5073301,0
8.421515,-3.0974514,0
36.044594,13.230253,0
-26.733257,0.51263094,0
41.502483,-19.72165,0
14.336123,-38.377003,0
-48.074646,-2.8912108,0
-46.510387,43.113018,0
-20.17543,46.525955,0
18.854506,-42.67282,0
17.414736,-10.05539,0
12.724404,-0.7465702,0
-52.64164,-0.3613095,0
-30.168957,50.082485,0
-12.877251,-21.228392,0
51.462063,-12.92263,0
-77.49841,-12.579691,0
-34.53318,41.82316,0
-3.8471062,44.8784,0
-33.81887,-27.333183,0
-30.805782,-16.922989,0
-48.10598,20.418253,0
6.902715,-40.23818,0
-9.823404,-9.501246,0
32.449337,-0.022311138,0
0.5299432,-28.647366,0
-20.49869,40.301193,0
-21.145157,-34.9318,0
-43.56627,-22.876467,0
-15.782891,7.821565,0
-45.23677,38.79746,0
-25.38781,-1.2140136,0
39.29335,-5.4707737,0
-67.80112,-20.324768,0
-20.549496,-24.573198,0
-14.44167,32.185703,0
-26.6309,2.28818,0
-38.38578,-15.232823,0
-45.3022,-23.184525,0
-0.44337344,-23.520514,0
-10.689548,9.139905,0
-48.252846,18.451735,0
-32.52679,26.123304,0
0.20177329,14.3152485,0
-21.132772,-41.13681,0
-31.158638,-1.4477813,0
-52.193237,-25.980915,0
-12.06644,-34.356506,0
44.062042,-0.74157673,0
-39.990597,-14.137215,0
52.94482,14.324402,0
-36.53832,24.024254,0
-36.5115,-22.716091,0
-37.07013,10.9506645,0
52.099976,0.54773515,0
-3.190775,42.399876,0
-49.32045,21.558556,0
-20.62777,-32.461414,0
-7.9333186,-42.619976,0
-63.816166,-22.56976,0
52.951927,-11.44595,0
-30.958334,-34.748135,0
-27.130026,6.3408055,0
-5.477813,-30.249022,0
32.82349,0.1580155,0
16.323053,5.0122747,0
-6.272237,10.073273,0
-43.754257,-26.181593,0
-25.214535,-33.84055,0
-20.554268,42.895798,0
-76.75711,-8.506412,0
-15.608213,50.2315,0
38.64955,0.64353144,0
-36.292286,42.224213,0
-60.914505,-11.667378,0
-55.12927,-8.64,0
-30.94662,11.927084,0
4.370289,-18.65442,0
-8.53105,2.8312457,0
33.06326,11.310362,0
-6.2523675,10.249153,0
47.3137,-12.887893,0
-3.7704082,-27.697369,0
-29.745317,-40.441746,0
-17.91008,-7.954573,0
24.652113,-23.264442,0
-32.47778,40.63034,0
-5.254918,-29.457737,0
41.66663,3.3960443,0
36.676605,-27.452843,0
-38.316017,-19.902143,0
53.91134,-9.074634,0
-18.32775,-19.152174,0
-7.1338353,-38.493206,0
29.878447,-19.413418,0
-25.36233,-29.894022,0
-26.101603,39.448715,0
-25.829144,38.928394,0
9.320987,-39.12173,0
-33.998074,49.79039,0
-76.63209,-11.2004385,0
-2.5765803,30.56901,0
-16.599087,2.0029943,0
-53.388058,18.212984,0
13.173519,-8.10657,0
39.963535,-21.83706,0
32.84663,-28.281015,0
-4.218445,-28.816238,0
-10.957467,-20.317879,0
28.778997,1.0152131,0
24.3455,0.85824144,0
-24.499987,9.209641,0
-23.350342,37.384228,0
-4.2371235,-32.022766,0
-22.87461,-36.90331,0
-11.872772,73.42247,0
39.10761,1.094396,0
-35.078495,48.281322,0
39.188477,0.68559194,0
33.77888,7.157704,0
-15.837929,4.0994506,0
25.420519,-24.803402,0
-21.004063,38.039955,0
-20.991293,-34.985252,0
-40.64777,8.692438,0
10.433145,4.586791,0
49.13348,-12.5391,0
-20.686668,-30.920197,0
-74.91466,-6.2710147,0
-22.585047,-19.30485,0
-10.749913,-39.373493,0
-23.106768,-19.82299,0
-26.053902,13.530307,0
-6.572554,-39.953064,0
-25.761066,-1.2308809,0
-3.7055063,-36.026608,0
3.7014384,-32.89861,0
-57.7927,-7.8204985,0
-22.394867,-9.454109,0
-14.943181,-11.752118,0
13.228657,-37.40639,0
29.302383,-23.530838,0
-10.420213,-5.992764,0
-30.139608,46.38389,0
-52.64935,-0.22148854,0
-31.334967,7.7429132,0
31.803408,-15.2827425,0
6.1641474,-39.63357,0
-39.23164,41.75894,0
28.803404,3.307333,0
-14.060864,-40.633327,0
-17.871117,46.603508,0
-23.9894,-21.345234,0
49.951958,-15.018824,0
-24.456715,-23.758947,0
-45.48692,-1.021266,0
39.58031,-5.434002,0
-10.296305,-32.87051,0
-50.783913,-3.5520856,0
-1.4229596,-18.507675,0
-25.224508,-19.195465,0
-11.1131315,-4.035368,0
-13.505492,-4.636716,0
53.63474,14.31632,0
54.83412,1.6780771,0
40.441376,-14.327974,0
-6.011467,46.913754,0
42.53766,2.1612728,0
-57.91203,-6.8684225,0
17.24961,-25.350927,0
-35.002396,-18.668701,0
-22.01185,-36.80169,0
-51.739853,38.36594,0
-72.74632,-15.916563,0
18.838688,-11.129154,0
-34.05609,26.121838,0
8.3388405,1.0159531,0
1.7591146,10.193332,0
-12.527711,-32.266422,0
20.9766,-11.971994,0
-2.4658086,-18.51491,0
29.115929,-42.74645,0
-49.60248,37.7121,0
6.698364,-39.71202,0
-25.939001,-19.094692,0
24.077179,-45.88945,0
-23.7623,-23.908491,0
-33.266228,-16.587547,0
-60.257145,-5.991798,0
32.09922,8.920202,0
16.784294,4.861426,0
18.291557,-10.853759,0
50.00988,-14.575786,0
-54.236217,-13.926399,0
42.67795,8.672224,0
-4.29,-26.980259,0
0.030058794,-33.17779,0
-40.60418,-24.3774,0
-36.74264,10.375059,0
-51.43345,-11.174707,0
25.304535,-14.717647,0
9.213147,7.1095004,0
-5.2900443,9.276435,0
1.8060251,-13.310307,0
39.449635,-17.394028,0
-24.714369,0.39363068,0
-17.15672,4.724328,0
51.42602,-12.659691,0
39.96379,-21.837227,0
-16.10457,-20.018042,0
-29.604916,47.780754,0
-51.44394,-23.903688,0
39.9642,-21.837463,0
-31.717062,-2.3145745,0
28.007519,-17.30518,0
31.521643,-15.580161,0
30.048409,-11.246904,0
-6.1341677,-38.16085,0
-9.128622,-6.368695,0
-25.062248,-28.967655,0
-17.990973,8.612712,0
-40.122204,46.88751,0
-16.161192,13.684708,0
-66.11358,-20.572447,0
26.814184,0.46352416,0
16.39711,-25.925266,0
-13.231673,48.230873,0
32.87312,9.836357,0
-8.349066,47.217724,0
-34.328934,24.022324,0
49.335262,-14.481219,0
-40.983276,-25.233774,0
33.411236,-27.947958,0
-44.897842,24.263994,0
-6.508423,-21.52899,0
31.672014,-21.042818,0
-52.16936,-0.5572528,0
8.717968,-2.8221793,0
-14.27735,-36.365932,0
-31.296652,-36.08867,0
-47.447704,-2.7088015,0
-33.861412,31.987432,0
-36.874928,-22.552904,0
-17.211369,34.2266,0
-76.63199,-11.2031355,0
-14.206909,49.717564,0
-70.88051,-16.955118,0
56.089424,0.90587217,0
18.729797,-21.994057,0
-60.511196,-4.574265,0
9.928705,-30.117315,0
-31.517752,-3.716271,0
11.55098,-23.26842,0
-14.224371,-29.813404,0
-56.1908,-20.483862,0
-13.590485,-38.82514,0
49.798737,-13.067556,0
7.151863,-38.95272,0
-20.26714,34.90332,0
-30.116678,-29.068024,0
-29.781393,47.015797,0
48.57004,1.9393911,0
-76.31211,-7.6650066,0
-37.374107,-23.31623,0
-32.218014,39.70051,0
-17.871117,46.603508,0
13.408063,-7.464922,0
-47.914333,21.254843,0
-15.079089,48.471806,0
-25.135944,-30.300762,0
-77.10083,-12.599448,0
-21.058332,-39.171837,0
-38.760735,47.33115,0
48.767044,-0.174491,0
25.381067,-22.803581,0
-36.889214,18.466257,0
40.033375,-5.839927,0
-20.356491,2.8316338,0
18.412243,-25.537216,0
-36.388977,-19.406956,0
-43.03392,44.125553,0
-49.13911,-19.506065,0
-43.106987,-18.043612,0
-13.092348,-27.803953,0
27.84269,2.527821,0
-36.969997,26.217176,0
-52.930058,-8.809573,0
8.680194,-29.320284,0
-52.792194,-8.951875,0
51.845627,11.701502,0
16.270313,-2.3766437,0
-38.20743,42.734203,0
-65.93665,-19.372322,0
-36.985416,19.113394,0
-35.017178,10.693219,0
44.977097,-16.563688,0
-33.2843,31.169716,0
23.856754,-9.109653,0
-52.410812,-8.81028,0
-43.168655,41.015408,0
29.433283,-1.6074401,0
14.001087,-8.469888,0
-45.389812,0.50586,0
-9.36168,12.005179,0
-26.287577,41.794037,0
-3.8495197,-35.010918,0
-12.209117,-31.375778,0
3.174215,-10.440037,0
43.41849,-9.613502,0
-76.14201,-14.016498,0
-14.028784,-11.257201,0
-36.504883,31.405117,0
29.79573,-40.943542,0
1.5284933,13.56026,0
52.125313,-8.166805,0
36.079205,-14.865236,0
-37.499317,48.88023,0
-2.551868,-12.768993,0
-52.96922,0.26912498,0
-22.209713,-23.23384,0
-24.758747,-26.38197,0
-1.9538519,7.936036,0
-6.724764,-39.74657,0
33.26511,-10.565675,0
-60.640163,-4.797288,0
-19.402655,-27.056171,0
24.123476,-12.995214,0
-41.214676,-25.3416,0
-28.563475,-0.6069402,0
-11.218348,13.362577,0
10.347492,3.0042686,0
-38.527706,46.646744,0
2.888103,15.154477,0
-1.4344755,-26.220045,0
-17.829916,-35.724483,0
26.461418,-45.09894,0
29.524788,-42.963776,0
36.085518,12.452734,0
-3.9110425,10.418147,0
-21.30165,-23.568808,0
-49.45414,-25.847624,0
-36.492195,-9.998046,0
-22.983234,36.01102,0
45.63923,11.260893,0
-11.463379,-40.589706,0
-19.746656,3.8637035,0
-19.279013,29.073694,0
-21.510637,-36.89221,0
52.469246,16.726473,0
50.77788,10.258693,0
-16.09481,30.442719,0
-53.350418,2.5709133,0
-44.446323,-25.064,0
-58.002415,-22.501968,0
-31.700663,-15.771461,0
29.769001,-23.256117,0
2.9593158,-13.010349,0
-41.434853,46.64339,0
-6.825825,-33.632164,0
-15.421153,-27.71467,0
-30.76433,9.482736,0
29.692562,-23.183727,0
49.028805,2.2423084,0
37.094227,-14.796532,0
-4.8591056,-21.536419,0
-46.27799,39.24842,0
30.488047,-40.955482,0
-12.210527,-2.9487357,0
-38.562447,42.049797,0
-24.28506,37.580986,0
12.578829,9.650587,0
5.7327204,-11.970816,0
-45.254356,24.280018,0
-29.80139,0.343445,0
-34.235306,26.29761,0
13.798726,-9.916438,0
51.607674,13.244676,0
-21.591042,-35.14636,0
-52.856113,-8.619169,0
-9.030856,-40.344112,0
-59.120388,-7.8213944,0
-11.751809,-41.068985,0
-6.329474,-39.812134,0
-12.429466,49.009083,0
-44.305454,6.927395,0
-58.287746,-7.792438,0
51.507496,12.100247,0
52.474354,-8.316454,0
-34.151203,45.14533,0
-20.959705,27.698353,0
-15.896409,6.4158835,0
-31.81845,-10.83788,0
-32.749115,-38.657734,0
30.608175,-41.092808,0
-64.94223,-21.455248,0
1.4765689,-4.769844,0
-28.77157,-29.251484,0
-49.46609,-18.740488,0
11.261685,-4.100952,0
14.536351,-15.583296,0
-6.963251,-19.828974,0
-45.680977,-17.532768,0
51.614643,-12.191612,0
-47.65771,6.5143027,0
30.201687,-13.546544,0
6.519506,0.46280363,0
-12.874167,7.0271773,0
-15.561167,7.53696,0
-19.918354,-41.853874,0
-32.68524,32.241047,0
-30.839176,-12.489385,0
51.006187,-6.355874,0
7.604631,-36.55022,0
18.252052,-10.903848,0
30.245388,-40.829376,0
-6.88805,-1.84202,0
-37.35566,-1.7263705,0
1.7610347,10.042191,0
-33.03719,40.25813,0
-51.595467,37.891563,0
-3.1511478,-32.284595,0
-3.7090476,-29.053814,0
-12.9994545,-27.979143,0
57.410206,-1.0947199,0
-32.780582,40.41246,0
-39.183704,22.10962,0
-12.222341,13.663455,0
10.830633,-35.847054,0
-43.24273,36.650547,0
8.724409,-36.785473,0
-35.774635,-9.463,0
-6.709011,42.62709,0
-12.005189,-38.632313,0
-20.035124,41.262413,0
-2.8018079,-7.527701,0
-52.723747,-9.731723,0
-20.539085,31.838951,0
-34.44812,28.373125,0
-33.306423,30.52384,0
-41.0727,23.78806,0
-16.67834,31.58751,0
-25.168417,-36.176758,0
-24.025139,-2.3504746,0
-15.444768,13.420211,0
-52.636467,-2.2490122,0
-33.355278,5.8491797,0
-15.201807,39.890305,0
-1.0055302,6.8956265,0
11.270775,30.723083,0
24.28892,0.68609184,0
-22.868546,-9.127554,0
31.988018,-19.896734,0
2.8001902,14.947127,0
-5.154358,46.2579,0
-54.109837,-24.347902,0
-22.656591,9.221371,0
-24.84268,9.328084,0
16.50582,-43.38986,0
-8.734527,28.821756,0
20.342865,-5.7258,0
-23.050032,26.595007,0
29.11657,-42.743896,0
-19.935415,-30.727043,0
-48.735832,3.680025,0
-7.589395,-40.9981,0
-56.58378,-14.702118,0
-23.465229,-30.940321,0
-31.165747,-35.337738,0
-44.79174,7.0604234,0
-3.523287,-4.6824474,0
-24.482685,-1.7920337,0
-0.708087,-31.591236,0
-31.419907,-9.413411,0
7.2275314,-12.657386,0
-19.960508,-18.733889,0
4.029026,2.133977,0
-23.856688,-0.16608725,0
-30.130653,13.12666,0
-49.479008,8.10938,0
44.14131,-0.5284855,0
-4.812557,-16.285524,0
-32.071697,7.9387326,0
-3.4784222,-33.883526,0
-17.298748,45.875378,0
-7.9326677,8.756447,0
1.7079573,-14.371423,0
-52.223785,17.18768,0
-51.16776,37.509796,0
41.740517,-16.164621,0
-53.121117,-10.388768,0
-21.78461,16.248213,0
-21.013447,40.043808,0
9.617099,-36.114,0
-47.82671,37.967617,0
-14.31796,-18.08083,0
-61.17275,-13.81949,0
-42.854885,40.941635,0
4.1618996,-33.264057,0
-23.523777,31.633844,0
-11.665195,-38.603786,0
-17.780167,12.938158,0
-14.415513,1.8015077,0
21.027504,-7.6689935,0
-9.237606,47.923077,0
35.678955,-23.241652,0
-2.2812274,4.716363,0
-30.381779,-39.17895,0
-31.50046,-36.26721,0
-20.749245,-17.404228,0
-45.897545,35.97115,0
25.677126,-23.646038,0
-23.041807,26.567234,0
-40.724144,-19.108456,0
-21.365692,-23.635685,0
-19.673553,-39.84028,0
-32.18591,39.754486,0
-74.9162,-6.2687607,0
11.270988,-1.6717094,0
30.024965,-20.51502,0
-4.225922,-31.704407,0
-51.212612,17.683962,0
25.041166,-13.657384,0
40.154858,-5.469983,0
-34.38092,14.572933,0
34.329872,-2.5638993,0
-52.0661,36.71363,0
38.91019,-4.4552445,0
40.676517,4.618581,0
-23.646055,-32.722843,0
44.600204,9.387581,0
12.185943,-19.536434,0
-11.8776,0.3551057,0
-32.9549,-39.20541,0
-30.519072,-37.328484,0
-23.578693,-30.315056,0
-33.110825,-12.549156,0
24.086031,-46.44909,0
-45.296516,37.38108,0
-42.219223,-23.908752,0
-6.656966,46.55264,0
-17.995255,42.63388,0
-18.651806,1.4019791,0
-1.5919552,-14.563434,0
-32.378166,-27.556023,0
14.460042,-0.33528814,0
-8.350296,3.8852265,0
-31.816805,38.867435,0
-6.4355717,-19.275074,0
-24.353798,-23.099613,0
-34.83173,34.883236,0
-27.204811,-0.27701095,0
-34.74002,31.083918,0
-74.91543,-6.268282,0
19.682285,-44.367687,0
-12.201867,-39.60928,0
-43.361446,37.895912,0
-4.146115,-8.247512,0
-48.096043,-20.442461,0
42.329166,-16.773077,0
-20.755438,-25.945736,0
-7.2993083,-20.362827,0
-47.30831,-18.697514,0
-5.4804726,-19.045692,0
-7.4689164,-16.664192,0
-14.981258,13.814978,0
-32.474545,-9.901546,0
2.7676723,-15.280789,0
-31.472952,8.779013,0
25.971666,2.010448,0
-35.13567,14.371529,0
-31.324043,-36.280037,0
-27.802067,-15.912746,0
-50.193806,-26.04775,0
36.62499,-25.297695,0
8.4720335,-9.040664,0
-41.99952,9.074393,0
11.522795,-35.900547,0
-14.410419,-5.0338573,0
33.980778,11.475377,0
46.70128,-9.92802,0
-49.840855,21.62647,0
-8.712784,-33.576935,0
-22.765541,-20.989313,0
4.9431963,-3.9287167,0
8.624376,-29.485239,0
40.207226,-5.74187,0
-50.794712,36.134197,0
-12.319125,50.259808,0
57.423187,12.019627,0
-3.8979683,9.706268,0
13.337077,-1.4690949,0
-34.830166,28.12833,0
-51.16335,38.14101,0
-35.89702,42.72016,0
-1.0792602,-14.547112,0
16.448854,-42.21207,0
7.7390285,-38.060932,0
-76.17792,-8.723217,0
-2.8402784,-8.284882,0
15.927764,-24.897907,0
-8.845174,0.90917975,0
-42.220905,16.497692,0
5.779591,14.2873955,0
27.362442,-39.489025,0
-76.31211,-7.6650066,0
-21.612137,43.326374,0
45.470627,11.81595,0
-35.582176,10.045217,0
-17.392939,3.8027358,0
-8.84492,0.9540832,0
-45.499817,0.58883625,0
-37.51664,18.740139,0
-21.296839,28.052336,0
9.993066,5.392139,0
-11.079846,-3.8011296,0
-4.752691,4.4290524,0
9.19326,7.3396816,0
-3.5316234,9.904914,0
-20.04183,41.19312,0
-24.412638,-17.638384,0
-5.795135,-19.833807,0
25.207024,-9.189638,0
-31.62662,-38.513634,0
19.212206,-44.317703,0
-53.32294,-10.804274,0
-70.711624,-16.92241,0
39.510487,-5.3483253,0
-7.8782964,2.0527427,0
-35.72815,10.137506,0
-3.2813773,-5.884287,0
-34.08476,49.30152,0
11.367873,4.986001,0
57.092587,0.90365446,0
-68.78839,-20.891035,0
-6.0427055,-31.317984,0
31.38083,-3.0001144,0
-49.216087,19.085438,0
-49.103016,-26.106585,0
-24.47179,-4.032071,0
-33.928524,9.113051,0
-20.052475,-32.553772,0
-48.253933,19.883627,0
2.5632915,-5.950294,0
-0.04684919,-3.9705756,0
-29.530003,-34.409782,0
-39.44995,-19.482807,0
-51.245308,17.642773,0
9.438596,6.1962647,0
22.492434,-18.918762,0
-9.630133,-1.6636362,0
-20.180038,-6.708947,0
-20.367804,2.478262,0
8.373354,-35.664963,0
-58.5151,-11.662324,0
15.4230585,-2.153668,0
-57.314148,-24.445349,0
-12.834711,-23.675121,0
-50.186245,36.747066,0
-37.24479,-0.51725066,0
-7.8081903,-0.1615061,0
36.659557,-5.49051,0
-11.283492,-9.103726,0
62.057793,11.575802,0
-37.245033,42.36713,0
-30.991093,-15.308974,0
-54.041504,-6.161391,0
-55.485912,-28.811012,0
-1.3345057,-24.775414,0
-15.253595,-5.150064,0
-2.9209373,41.07617,0
10.130467,-1.2708201,0
-59.32361,-7.86277,0
-41.895607,34.240562,0
40.846863,-4.9245844,0
-21.25072,-43.091003,0
-51.45647,38.0304,0
-53.219707,-10.199496,0
-23.362505,-8.982238,0
-25.105526,-0.8709391,0
29.191874,3.7873676,0
53.330715,-0.3373352,0
-16.127745,-10.807197,0
-2.5111632,9.608293,0
12.999244,-8.0876,0
-19.32148,30.116512,0
-2.98174,-24.250397,0
5.2132325,-20.878248,0
17.16372,4.2708273,0
8.416711,2.8041055,0
-31.769848,12.146822,0
-13.075131,-9.31508,0
-25.148846,36.510002,0
47.200443,12.672877,0
-3.3311543,-30.955448,0
-43.214584,35.931416,0
-31.278318,11.823562,0
-44.010624,-13.830296,0
-27.036352,12.080602,0
-15.307332,-18.232824,0
-21.166552,-5.778229,0
-9.373543,9.763959,0
31.5103,-16.942905,0
0.563417,-30.434544,0
-41.051075,23.118923,0
12.7737665,-8.1711035,0
-40.151157,7.9822,0
-39.007343,-17.91214,0
-31.751896,-15.930162,0
-7.77697,-38.741234,0
-16.343456,-21.293001,0
-23.083641,-7.658658,0
-52.678486,-10.911882,0
51.151726,6.713688,0
-25.903524,11.747495,0
-45.197018,36.93871,0
24.662928,-46.11804,0
-6.0478034,-30.177197,0
-20.8187,26.918282,0
-3.2896934,-31.292639,0
-47.24177,6.0953145,0
-41.348793,-13.7220745,0
-19.201202,-30.054504,0
-55.345932,-8.399048,0
6.6030736,2.7998126,0
-70.48685,-16.951448,0
28.543385,-11.017561,0
33.57818,8.450364,0
-13.474969,49.503906,0
57.12542,3.6534572,0
24.63615,-46.546993,0
-12.361295,48.277973,0
-35.66454,-23.091305,0
6.237535,-32.76441,0
-50.098858,37.545532,0
-40.349224,-20.45086,0
37.58232,-5.805552,0
56.83557,-1.5811867,0
-20.915424,43.371853,0
40.324493,-21.161858,0
-51.275276,36.07877,0
-25.233791,7.206144,0
33.703346,0.020996787,0
-71.93474,-17.319506,0
0.8728202,-27.677227,0
14.97522,6.5577164,0
-14.6364,33.648247,0
-1.3630072,-2.6102276,0
16.352436,6.0801654,0
16.287706,-23.209455,0
-37.76748,41.575565,0
